"","DATE","AMA","AMF","AMK","AMN","ANM","ANT","ASP","ASS","ASV","BHN","CSN","CYO","DAV","EFC","ERS","EWR","FPL","FPR","FRD","FTC","FTM","FTO","FTP","KGC","KGF","KGP","KLO","KRB","KRI","KRK","KWT","LNV","MBS","MDP","MKM","MKW","MRC","MSS","NCD","NPH","OWL","PLK","PSH","RRH","SBB","SCC","SCU","SDT","SFR","SIS","SJF","SJM","SNS","SQS","SRS","SSP","STB","SVC","SWH","THT","TLG","TLM","TLN","TNL","TRF","WFC","WWR","YBG","YBM","YBS","YCB","YRS","AMA_INC","AMF_INC","AMK_INC","AMN_INC","ANM_INC","ANT_INC","ASP_INC","ASS_INC","ASV_INC","BHN_INC","CSN_INC","CYO_INC","DAV_INC","EFC_INC","ERS_INC","EWR_INC","FPL_INC","FPR_INC","FRD_INC","FTC_INC","FTM_INC","FTO_INC","FTP_INC","KGC_INC","KGF_INC","KGP_INC","KLO_INC","KRB_INC","KRI_INC","KRK_INC","KWT_INC","LNV_INC","MBS_INC","MDP_INC","MKM_INC","MKW_INC","MRC_INC","MSS_INC","NCD_INC","NPH_INC","OWL_INC","PLK_INC","PSH_INC","RRH_INC","SBB_INC","SCC_INC","SCU_INC","SDT_INC","SFR_INC","SIS_INC","SJF_INC","SJM_INC","SNS_INC","SQS_INC","SRS_INC","SSP_INC","STB_INC","SVC_INC","SWH_INC","THT_INC","TLG_INC","TLM_INC","TLN_INC","TNL_INC","TRF_INC","WFC_INC","WWR_INC","YBG_INC","YBM_INC","YBS_INC","YCB_INC","YRS_INC"
"892",1975-01-01,34350,99110,2949,21690,1109.5,7453.5,111,2870,819.5,1612,12260,550,30420,2835,529670,2930,86900,23565,19545,450,NA,117375,16050,1235,34742.5,29554,356570,21370,21055,15120,8442,7184,2088,6550,20209,3020,27045,50465,5660,1570,16483,2430,225060,50175,505075,5783.87,2200,32950,1461.5,343780,19435,24070,19795,17100,101000,1162,17105,4728.5,108,3835,53853,6741,13140,45510,20180,1660,3200,16310,1000,3368.5,820,121250,12660,43070,2949,21690,1109.5,7453.5,111,2870,819.5,1612,12260,550,30420,2835,529670,2930,55881.5,23565,19545,-49515,NA,NA,16050,1235,5188.5,28319,255570,-14805,21055,15120,8442,7184,2088,6550,17189,3020,20495,50465,5660,1570,9299,2430,222630,50175,77880,5783.87,2200,32950,1461.5,101620,-6247,22608.5,2690,17100,101000,1162,17105,1709,-1054,3835,33972,6741,13140,45510,20180,1660,3200,16310,1000,3368.5,820,99751.5
"893",1975-02-01,79175,252340,3805,70160,1515.5,7970,218.5,62020,1021.5,2497,56235,8538.5,33290,3205,2239845,2727,228060,31190,20345,10350,NA,279460,61500,1889,38525.5,57013,637610,30790,25367,17290,17513,6605,2599,8460,38642,6210,80950,112235,96800,30090,13516,2660,367140,394250,1277620,9651.345,4830,119100,2036.5,849690,39320,35950,35936,34400,187600,6592,18770,9610,351,3423,144319,25443,50530,113900,20965,1500,3190,39200,1810,6064.5,4470,197145,9015,103005,3805,70160,1515.5,7970,218.5,62020,1021.5,2497,56235,8538.5,33290,3205,2239845,2727,188900,31190,20345,-43285,NA,NA,61500,1889,-18487.5,55124,450010,-11867,25367,17290,17513,6605,2599,8460,32432,6210,72490,112235,96800,30090,6911,2660,364480,394250,196595,9651.345,4830,119100,2036.5,448150,873,33913.5,17166,34400,187600,6592,18770,3758.5,-6241,3423,68346,25443,50530,113900,20965,1500,3190,39200,1810,6064.5,4470,145600.5
"894",1975-03-01,144445,448020,9090,113945,3040,9999,1120,59550,1439,3124,99630,11415,34950,6730,2796110,7215,388890,43685,20945,34270,NA,444675,109040,3680,98461,109800,1143600,43930,39878,28250,25436,7438,3009,17820,79895,12060,90370,188720,45200,29940,15659,4810,537530,412745,2068695,14588.6075,13590,244100,3220,1401070,69375,67050,72070,46750,297500,35411,25720,15270,4596,3926,224186,17765.5,34980,269420,28045,2330,4560,64110,2410,10128,5620,284645,30500,189630,9090,113945,3040,9999,1120,59550,1439,3124,99630,11415,34950,6730,2796110,7215,335206,43685,20945,-21625,NA,NA,109040,3680,-11339,106120,846100,-24198,39878,28250,25436,7438,3009,17820,67835,12060,72550,188720,45200,29940,8221,4810,532720,412745,234805,14588.6075,13590,244100,3220,816790,-799,63830,46350,46750,297500,35411,25720,241,-30815,3926,171440.5,17765.5,34980,269420,28045,2330,4560,64110,2410,10128,5620,202377
"895",1975-04-01,116150,303210,12035,72415,2875.5,12867.5,487.5,17670,1630.5,3308,71310,4760,34850,8215,592700,8570,328740,40850,23615,26710,NA,317500,6110,6300,103880,101773,717060,42525,43938,32390,19708,7217,2992,21460,72089,12650,94540,109510,9180,4730,22124.5,3140,456190,70960,996260,17603.8,13020,114700,3889.5,824300,67425,79510,61821.5,21480,192400,7920,28810,19860,679,3987,176275,17806.5,35170,167490,38535,2770,6420,52170,2040,10890,5710,246100,43735,114645,12035,72415,2875.5,12867.5,487.5,17670,1630.5,3308,71310,4760,34850,8215,592700,8570,275022.5,40850,23615,-31755,NA,NA,6110,6300,2107,95473,524660,-33803,43938,32390,19708,7217,2992,21460,59439,12650,73080,109510,9180,4730,14907.5,3140,453050,70960,-52250,17603.8,13020,114700,3889.5,346630,-15393,75620.5,33011.5,21480,192400,7920,28810,5209.5,-7241,3987,123298.5,17806.5,35170,167490,38535,2770,6420,52170,2040,10890,5710,175290
"896",1975-05-01,220440,762070,108395,156910,1710,21943.5,259,7290,16650,46754,84065,1955,49480,44005,366880,22040,682420,86175,32870,45540,NA,592085,94710,61415,368677,523691,1029740,102070,142762,115300,82912,22868,21858,172100,257350,54530,233800,122115,3900,1500,23797,20750,453070,28075,1035585,27628.7575,62340,172000,31063.5,793400,276145,413240,200487.5,14380,312000,3013,117750,54190,469,12038,582040,119971.5,239600,397680,169170,29250,50900,157900,30890,57335,29430,358580,63530,384720,108395,156910,1710,21943.5,259,7290,16650,46754,84065,1955,49480,44005,366880,22040,574301.5,86175,32870,-36810,NA,NA,94710,61415,-155014,462276,717740,-155992,142762,115300,82912,22868,21858,172100,202820,54530,61700,122115,3900,1500,929,20750,432320,28075,-51930,27628.7575,62340,172000,31063.5,325950,-183849,382176.5,82737.5,14380,312000,3013,117750,-24800,-2544,12038,222468.5,119971.5,239600,397680,169170,29250,50900,157900,30890,57335,29430,83025
"897",1975-06-01,133990,503060,113900,100595,212.5,15570.5,111.5,3140,18250,57015,29055,2095,41955,51450,95445,27435,401140,71525,24045,6220,NA,343445,61650,57340,462594,520494,705040,117935,138849,135400,110174.5,46478,45850,201600,234524,131200,274550,73530,7170,481,30207,24250,291040,7980,746360,25745,41580,92690,50020,464400,291170,363280,166199.5,6380,239900,904,154765,34940,142,18653,596315,164235.5,328140,268050,133160,26110,84500,149700,35210,80450,33130,337470,33395,268475,113900,100595,212.5,15570.5,111.5,3140,18250,57015,29055,2095,41955,51450,95445,27435,314044.5,71525,24045,-59780,NA,NA,61650,57340,-57900,463154,465140,-156314,138849,135400,110174.5,46478,45850,201600,103324,131200,72950,73530,7170,481,-16271,24250,266790,7980,115740,25745,41580,92690,50020,166980,-129125,313260,11434.5,6380,239900,904,154765,-24890,-762,18653,103939.5,164235.5,328140,268050,133160,26110,84500,149700,35210,80450,33130,38980
"898",1975-07-01,38785,104640,20170,18190,37,12147,51,1570,2349.5,6490,6920,2160,38565,17080,27735,19010,124880,35625,20850,10,NA,113655,12300,4960,240804,126220,205570,83410,50296,43910,57917,34208,22697,43810,44088,26800,98400,53730,9350,239,28935.5,9605,175850,6370,572945,22064.25,8440,27030,17792.5,286810,84175,249070,38286,2750,77490,208,52495,7360,50,11401,151335,45592.5,90260,64920,53835,8420,41320,37950,5070,12730,5770,115675,20595,47665,20170,18190,37,12147,51,1570,2349.5,6490,6920,2160,38565,17080,27735,19010,77108,35625,20850,-59405,NA,NA,12300,4960,114584,121260,128080,-10796,50296,43910,57917,34208,22697,43810,17288,26800,54590,53730,9350,239,-5272.5,9605,166245,6370,205375,22064.25,8440,27030,17792.5,108210,-171385,231277.5,-14209,2750,77490,208,52495,-3429.5,-158,11401,15482.5,45592.5,90260,64920,53835,8420,41320,37950,5070,12730,5770,54155
"899",1975-08-01,23805,30210,4055,5955,341.5,10871,30,618.5,671,1911,3360,2105,37515,5035,12555,12165,82660,29925,17605,10,NA,75930,4060,650,137218.5,32836,69260,56170,22423,17450,31951.5,14838,6544,7810,8222,18470,69550,47220,14075,113,25673.5,10050,165000,6915,546410,16371.255,3480,17680,3732.5,256330,23585,31440,9520.5,1710,24540,63,20890,2555,14,5983,27588,4474.5,8140,13420,35315,3160,9100,16290,14150,7324,10,111755,17850,450,4055,5955,341.5,10871,30,618.5,671,1911,3360,2105,37515,5035,12555,12165,41864,29925,17605,-55110,NA,NA,4060,650,104382.5,32186,44720,16297,22423,17450,31951.5,14838,6544,7810,-10248,18470,61740,47220,14075,113,10835.5,10050,154950,6915,225180,16371.255,3480,17680,3732.5,89620,-9766,27707.5,-11369.5,1710,24540,63,20890,-1596,-49,5983,14973.5,4474.5,8140,13420,35315,3160,9100,16290,14150,7324,10,73981
"900",1975-09-01,26215,14110,2682,3270,56,10212,19,361.5,3850,2207,1785,1955,36605,3680,9165,9905,73800,22960,14615,10,NA,72230,2820,615,63599.5,15699,47030,25635,16150,13120,2877,11536,4371,3960,4204,17790,66400,43040,13910,113,21113.5,9070,181300,7895,446540,9265.515,10,15030,2812,257870,15205,10400,5220.5,1430,13310,30,16560,660,11,4618,14616,1975.5,3110,9840,23045,1910,5070,11370,10,5247,2050,104110,22945,-15375,2682,3270,56,10212,19,361.5,3850,2207,1785,1955,36605,3680,9165,9905,40628,22960,14615,-51210,NA,NA,2820,615,47900.5,15084,33720,-3635,16150,13120,2877,11536,4371,3960,-13586,17790,62440,43040,13910,113,9577.5,9070,172230,7895,130600,9265.515,10,15030,2812,75140,2598,7588,-11339.5,1430,13310,30,16560,-3200,-19,4618,9530.5,1975.5,3110,9840,23045,1910,5070,11370,10,5247,2050,85433
"901",1975-10-01,46910,81930,7920,6910,454,10588.5,30,820,8870,2143,5130,1250,36900,4355,77235,5780,102170,27220,12650,4940,NA,87825,5310,1560,23486,37960,124950,16640,15021,14330,7321.5,8720,4495,12950,22886,9430,50745,45770,5605,349,20286.5,3800,207930,11645,514165,4941.6125,7440,21370,3049.5,326200,26945,39740,16020.5,3560,38150,30,20935,8080,24,4055,70108,12283.5,24220,19890,28510,2590,5860,18160,1060,16767,10820,119855,40000,28110,7920,6910,454,10588.5,30,820,8870,2143,5130,1250,36900,4355,77235,5780,64361.5,27220,12650,-44610,NA,NA,5310,1560,-14474,36400,86800,-12711,15021,14330,7321.5,8720,4495,12950,13456,9430,37795,45770,5605,349,11566.5,3800,204130,11645,120825,4941.6125,7440,21370,3049.5,114710,-14938,36690.5,-4914.5,3560,38150,30,20935,-8230,-6,4055,33604.5,12283.5,24220,19890,28510,2590,5860,18160,1060,16767,10820,73048
"902",1975-11-01,25190,83880,6530,9860,582,10639.5,47.5,1250,3470,2783,6150,775,36265,4335,215305,3221.5,101930,28355,12935,7670,NA,102170,7370,479,14928,25970,350680,15080,14739,13010,6804.5,7362,3142,10970,24355,6010,25665,45515,3930,463,21196.5,2740,201630,12995,527090,4733.7875,6350,24090,1937,297410,18455,25570,13171,5690,102600,82,16970,6464.5,47,3544,55730,10549,20800,42950,20335,2570,5730,20020,1890,8028,5640,120520,15330,48830,6530,9860,582,10639.5,47.5,1250,3470,2783,6150,775,36265,4335,215305,3221.5,62935.5,28355,12935,-41530,NA,NA,7370,479,-11042,25491,248080,-12669,14739,13010,6804.5,7362,3142,10970,18345,6010,14695,45515,3930,463,13834.5,2740,198890,12995,160075,4733.7875,6350,24090,1937,90090,-9898,23633,-3799,5690,102600,82,16970,-3355.5,-35,3544,24381,10549,20800,42950,20335,2570,5730,20020,1890,8028,5640,84942
"903",1975-12-01,17205,65530,3960,28440,931.5,10686,51.5,1230,2730,1940,5900,1120,35770,3315,358870,2713,93690,25505,13140,7080,NA,84995,6430,374,19375,20990,432540,15760,15594,12720,7367.5,6759,2212,5800,13600,1960,22275,47180,2690,392,24382,2930,204070,18985,555435,5380.05,1970,24580,1182.5,293840,13510,19030,11315,14040,124500,133,19095,3081,57,3251,31628,4876.5,9450,55840,17005,1860,3670,16030,1130,3382.5,2390,100815,-11235,19885,3960,28440,931.5,10686,51.5,1230,2730,1940,5900,1120,35770,3315,358870,2713,57499,25505,13140,-41830,NA,NA,6430,374,-1615,20616,308040,-12554,15594,12720,7367.5,6759,2212,5800,11640,1960,16475,47180,2690,392,17623,2930,201140,18985,189835,5380.05,1970,24580,1182.5,75730,-7460,17847.5,-7780,14040,124500,133,19095,-1619,-76,3251,17301.5,4876.5,9450,55840,17005,1860,3670,16030,1130,3382.5,2390,77882.5
"904",1976-01-01,19895,44080,2817.5,76650,215,10645,51.5,1140,4570,1711,4800,1115,35585,2810,172980,2333.5,81020,23165,13240,6110,NA,77175,5640,383,15720,14890,329170,15500,14640,11130,5690,6382,1966,3500,10499,1280,15695,41045,3380,397,18418,1816,205820,11860,410800,4809.5,2350,19030,784,282250,11240,13520,9534.5,13390,101100,173,19160,3688,55,3148,7882,3204.5,6100,31350,16255,1610,2920,13470,880,2884.5,1700,54465,-56755,-52465,2817.5,76650,215,10645,51.5,1140,4570,1711,4800,1115,35585,2810,172980,2333.5,47210,23165,13240,-42715,NA,NA,5640,383,830,14507,228070,-10270,14640,11130,5690,6382,1966,3500,9219,1280,12195,41045,3380,397,12036,1816,204004,11860,68475,4809.5,2350,19030,784,63040,-3991,12736,-9625.5,13390,101100,173,19160,-3232,-118,3148,-1422.5,3204.5,6100,31350,16255,1610,2920,13470,880,2884.5,1700,35530.5
"905",1976-02-01,41300,66870,3412.5,46925,2765,11040.5,787.5,1750,979,1391,6575,1515,36515,2715,798970,2503.5,102110,23880,13770,9880,NA,102225,7530,332.5,23308.5,24880,383890,18000,15309,11830,5583.5,5892,2191,4520,13731,1930,15110,54490,6030,433,20420.5,1151.5,207920,27480,483920,5800.9,4910,35620,832.5,366810,20560,18980,9898,19330,106000,13929,18395,4984,1245,3009,37803,5857.5,11420,54860,16215,1510,2470,17180,1380,3629.5,2740,51195,-5625,-21355,3412.5,46925,2765,11040.5,787.5,1750,979,1391,6575,1515,36515,2715,798970,2503.5,67189.5,23880,13770,-40405,NA,NA,7530,332.5,-1571.5,24547.5,277890,-9139,15309,11830,5583.5,5892,2191,4520,11801,1930,10590,54490,6030,433,14528.5,1151.5,206768.5,27480,27000,5800.9,4910,35620,832.5,139560,189,18147.5,-8497,19330,106000,13929,18395,-905,-12684,3009,20525.5,5857.5,11420,54860,16215,1510,2470,17180,1380,3629.5,2740,26265.5
"906",1976-03-01,59160,119840,6330,81635,3465,11904,528.5,2630,1262,2977,10625,1120,37065,4150,585525,2517.5,139590,30015,14105,13480,NA,144960,15430,2871.5,40602,45740,446130,27430,21790,17150,10400.5,6328,2408,12040,28228,3770,43890,56625,6810,635,18393,2020,278120,40795,572330,8612.7225,8040,42090,1609.5,435970,32930,42330,21795.5,15740,138900,3480,19785,8189,344,3188,70677,11660.5,23000,74470,25255,2700,3610,29680,2880,8931,5010,81245,-22475,-20955,6330,81635,3465,11904,528.5,2630,1262,2977,10625,1120,37065,4150,585525,2517.5,97671,30015,14105,-37690,NA,NA,15430,2871.5,-5138,42868.5,307230,-11510,21790,17150,10400.5,6328,2408,12040,24458,3770,31850,56625,6810,635,12065,2020,276100,40795,37645,8612.7225,8040,42090,1609.5,142110,-12377,40720.5,2010.5,15740,138900,3480,19785,-1113,-3136,3188,36016.5,11660.5,23000,74470,25255,2700,3610,29680,2880,8931,5010,34744
"907",1976-04-01,41405,141300,12605,70095,1351,12738,192,1530,2308.5,7219,10125,1265,36105,6960,483160,3620,123430,28420,13345,2180,NA,123230,11130,8581,50389.5,73660,370830,24765,24193,19830,13026,6683,3717,22910,44283,4100,56065,56470,4590,679,19221.5,3650,222370,33620,606170,9408.5025,13280,81790,3236.5,391320,44105,53430,37811.5,11840,116400,1607,22515,11234,227,3468,99529,168,10,127060,37930,5210,7440,31600,6410,11692,6300,76930,-28690,29800,12605,70095,1351,12738,192,1530,2308.5,7219,10125,1265,36105,6960,483160,3620,82272,28420,13345,-47270,NA,NA,11130,8581,-23270.5,65079,254430,-19258,24193,19830,13026,6683,3717,22910,40183,4100,33155,56470,4590,679,12538.5,3650,218720,33620,76590,9408.5025,13280,81790,3236.5,157110,-16544,50193.5,15296.5,11840,116400,1607,22515,-4354.5,-1380,3468,99351,168,10,127060,37930,5210,7440,31600,6410,11692,6300,20928
"908",1976-05-01,15850,152300,24660,74990,554.5,11749,98,560.5,3471.5,12434,6805,1950,34840,15845,100290,7230,117610,28760,11330,4010,NA,104440,15930,17032.5,128446,160000,426610,38025,46959,44410,24550.5,16701,16589,56030,71716,3130,94330,44670,8365,215,18296,13480,213220,5315,589070,9403.7825,13590,61400,17521,304940,91585,149940,49863.5,6030,142700,540,37775,11147.5,110,8347,208988,61150.5,121930,177540,49930,7520,26290,41480,10200,12983.5,10070,86455,-59140,61460,24660,74990,554.5,11749,98,560.5,3471.5,12434,6805,1950,34840,15845,100290,7230,77101,28760,11330,-42160,NA,NA,15930,17032.5,-31554,142967.5,283910,-53344,46959,44410,24550.5,16701,16589,56030,68586,3130,38300,44670,8365,215,1595,13480,199740,5315,178060,9403.7825,13590,61400,17521,85690,-70789,132419,12088.5,6030,142700,540,37775,-5914,-430,8347,25907.5,61150.5,121930,177540,49930,7520,26290,41480,10200,12983.5,10070,11721.5
"909",1976-06-01,33515,21620,4030.5,37640,41,10659,49.5,170.5,651.5,1099,1765,2815,33530,5410,35660,4050,72270,20660,9535,10,NA,68705,10,1833.5,124567,47310,156770,36615,18911,18010,19450,15056,7677,14010,7877,1020,55255,36575,10385,70,19080.5,7220,184260,6050,559550,8199.5,1210,18840,7450,224410,35165,54160,8789,3310,64080,77,18240,1572.5,73,6764,39626,12583,24790,46330,26310,2900,11220,12640,1020,2543,1240,34445,-4125,-49535,4030.5,37640,41,10659,49.5,170.5,651.5,1099,1765,2815,33530,5410,35660,4050,40951,20660,9535,-43055,NA,NA,10,1833.5,77257,45476.5,92690,-306,18911,18010,19450,15056,7677,14010,6857,1020,41245,36575,10385,70,4024.5,7220,177040,6050,279725,8199.5,1210,18840,7450,36840,-20094,46710,-9451,3310,64080,77,18240,-289,-4,6764,2253,12583,24790,46330,26310,2900,11220,12640,1020,2543,1240,17002
"910",1976-07-01,4525,3080,2548.5,8805,175,7574,20.5,1,145,768,365.5,2560,31895,3715.5,12085,5470,49450,15910,8510,10,NA,61330,10,483,105354.5,21880,70870,34480,13881,13370,16548.5,16439,6866,5720,1675,758,57080,34990,15550,1,22053,6300,156210,6345,548855,5440.0025,10,12290,5254,214690,22570,29420,588.5,1790,25930,26,17440,169,21,6079,14404,3631,6540,18670,23360,1400,3950,7510,0,1944.5,5300,22695,-4280,-10250,2548.5,8805,175,7574,20.5,1,145,768,365.5,2560,31895,3715.5,12085,5470,25966,15910,8510,-40395,NA,NA,10,483,83474.5,21397,44940,7229,13881,13370,16548.5,16439,6866,5720,917,758,51360,34990,15550,1,5614,6300,149910,6345,286885,5440.0025,10,12290,5254,56690,-7618,24166,-16851.5,1790,25930,26,17440,14,-5,6079,4233,3631,6540,18670,23360,1400,3950,7510,0,1944.5,5300,7940.5
"911",1976-08-01,5465,10990,2055,3805,50,5488.5,19,0.5,2950,191,1123,1410,31180,2240,13075,4070,45290,104305,7675,10,NA,68000,10,466,50703.5,16700,75340,22655,13666,13490,7222.5,10674,4555,3400,4551,793,46270,35285,16840,0,24756.5,3630,157020,6150,535745,3252.2575,4360,13030,3353,248000,16665,22070,3911,1240,26250,17,17130,1838.5,10,5574,20664,2912,4910,15470,23900,1250,3590,7830,0,2264,2280,22625,1660,1720,2055,3805,50,5488.5,19,0.5,2950,191,1123,1410,31180,2240,13075,4070,-64503.5,104305,7675,-38845,NA,NA,10,466,34003.5,16234,49090,-4501,13666,13490,7222.5,10674,4555,3400,3758,793,42870,35285,16840,0,14082.5,3630,153390,6150,239430,3252.2575,4360,13030,3353,89740,-5596,18717,-13219,1240,26250,17,17130,-5471.5,-7,5574,12842,2912,4910,15470,23900,1250,3590,7830,0,2264,2280,10251
"912",1976-09-01,14640,9100,1630,3435,3365,1079,491,0,2360,1523,814.5,1720,30820,1830,7140,3845,44460,16910,7375,10,NA,46255,10,2613.5,36205.5,42630,51310,23465,23090,19860,6618.5,12007,4424,5110,2489,877,24770,32890,13190,13,18546,5590,156110,5455,360530,2503.0775,2100,10840,4955,227310,21270,32260,5224,1160,0,1238,14285,1001.5,0,8544,13559,2721.5,4810,6760,21075,994,2870,6420,0,2219.5,480,23165,11205,-8975,1630,3435,3365,1079,491,0,2360,1523,814.5,1720,30820,1830,7140,3845,26471,16910,7375,-38185,NA,NA,10,2613.5,-6424.5,40016.5,51310,-19485,23090,19860,6618.5,12007,4424,5110,1612,877,19660,32890,13190,13,6539,5590,150520,5455,89490,2503.0775,2100,10840,4955,70040,-12513,27305,-9061,1160,0,1238,14285,-3458.5,-1238,8544,6027.5,2721.5,4810,6760,21075,994,2870,6420,0,2219.5,480,14045.5
"913",1976-10-01,8680,15390,1841,1935,677,293.5,97.5,68.5,3730,489,863.5,1215,29965,1930,6650,2700,58790,18670,7265,470,NA,44215,2290,1706.5,17815.5,29200,51350,20520,18700,17530,6635,9347,2511,2440,2508,829,5770,33325,3830,45,16251,2080,171170,4975,286260,2448.085,510,13330,2740,230940,12910,16770,1140,2630,11720,446,2575,1676.5,99,7043,12105,2819.5,5280,2360,16510,1000,2520,6240,170,1771.5,0,21605,6745,4775,1841,1935,677,293.5,97.5,68.5,3730,489,863.5,1215,29965,1930,6650,2700,39826.5,18670,7265,-36760,NA,NA,2290,1706.5,-11384.5,27493.5,39630,-15710,18700,17530,6635,9347,2511,2440,1679,829,3330,33325,3830,45,6904,2080,169090,4975,8665,2448.085,510,13330,2740,57140,-4349,14030,-1435,2630,11720,446,2575,-2563.5,-347,7043,4005.5,2819.5,5280,2360,16510,1000,2520,6240,170,1771.5,0,13423.5
"914",1976-11-01,6140,10440,889,2450,777.5,774,80,180.5,4045,417,1235,1120,29530,1565,15520,1697,52850,13220,7235,2180,NA,47715,3220,809.5,8170.5,13160,61910,12950,11732,10560,3885.5,6475,1894,1240,2341,936,6795,32700,3940,103,16541,1600,164750,6020,271345,2559.8175,620,12680,1208.5,228630,7145,7840,2518.5,4130,13010,146,2020,811.5,81,4579,8503,9220,10380,9560,12800,990,1890,6570,220,9773,820,39955,3690,1850,889,2450,777.5,774,80,180.5,4045,417,1235,1120,29530,1565,15520,1697,38856,13220,7235,-34585,NA,NA,3220,809.5,-4989.5,12350.5,48900,-9342,11732,10560,3885.5,6475,1894,1240,1405,936,5555,32700,3940,103,10066,1600,163150,6020,-2665,2559.8175,620,12680,1208.5,59750,-1112,6631.5,498.5,4130,13010,146,2020,-3853.5,-65,4579,-11097,9220,10380,9560,12800,990,1890,6570,220,9773,820,22572
"915",1976-12-01,6100,3250,540,2060,625.5,785,70.5,590,580.5,167,1145,1260,29260,1500,9950,1581.5,47750,13145,7260,2920,NA,46730,1360,464.5,7400.5,9010,64560,11190,10029,9030,1960.5,5920,1543,930,2155,873,6175,32940,2860,150,19726,1600,174110,5220,269475,2848.555,10,12140,602,230050,6690,5380,1902,9910,11470,146,1775,706,83,3843,3370,10310,11110,6550,11645,860,1530,5980,140,642.5,0,25885,4040,-4910,540,2060,625.5,785,70.5,590,580.5,167,1145,1260,29260,1500,9950,1581.5,33820,13145,7260,-33600,NA,NA,1360,464.5,-1609.5,8545.5,53090,-7869,10029,9030,1960.5,5920,1543,930,1282,873,5245,32940,2860,150,13806,1600,172510,5220,-5655,2848.555,10,12140,602,46030,1143,4778,127,9910,11470,146,1775,115.5,-63,3843,-18050,10310,11110,6550,11645,860,1530,5980,140,642.5,0,19122.5
"916",1977-01-01,9180,22250,1104.5,3810,1579.5,829,538,1480,455,605,2220,840,29825,1510,41890,1674.5,61190,17070,7420,3470,NA,57560,3440,913.5,8860,13650,57510,13460,12238,9290,3750,5742,1518,1060,4046,1120,5770,32660,2038,229,12582,1227.5,177420,5445,357455,3505.9025,1490,13500,700,235030,8215,8010,12145,10450,13420,3204,2065,1675,289,3619,10740,10705,11910,11690,13125,870,1110,7250,260,2155,270,22010,5370,9260,1104.5,3810,1579.5,829,538,1480,455,605,2220,840,29825,1510,41890,1674.5,43291,17070,7420,-33775,NA,NA,3440,913.5,-4790,12736.5,44090,-8068,12238,9290,3750,5742,1518,1060,2926,1120,4710,32660,2038,229,6840,1227.5,176192.5,5445,76265,3505.9025,1490,13500,700,47160,-400,7310,10080,10450,13420,3204,2065,-270,-2915,3619,-11875,10705,11910,11690,13125,870,1110,7250,260,2155,270,12075
